"","taxa_id","Kingdom","Phylum","Class","Orders","Family","Genus","Species","common_name","RecordsWithDenominators","NeoplasiaWithDenominators","NeoplasiaPrevalence","X.","MalignancyKnown","Malignant","MalignancyPrevalence","PropMalignant","Benign","BenignPrevalence","PropBenign","X..","RecordsFromAllSources","NeoplasiaFromAllSources","Necropsies","X.Sources","SE_simple","female_maturity","male_maturity","Gestation","Weaning","Infancy","litter_size","litters_year","interbirth_interval","birth_weight","weaning_weight","adult_weight","growth_rate","max_longevity","metabolic_rate"
"1404",2639,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Loriculus","Loriculus galgulus",NA,9,2,0.222222222,"-",2,2,0.222222222,1,0,0,0,"-",9,2,9,4,0.333333333,-1,-1,-1,-1,5.65667699906702,3.5,-1,-1,-1,-1,28,-1,171.6,-1
"1405",3288,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Phrynosoma","Phrynosoma asio","Giant horned lizard",51,0,0,"-",0,0,0,NA,0,0,NA,"-",51,0,51,6,0.140028008,-1,-1,-1,-1,1,17.5,-1,-1,-1,-1,100,-1,-1,-1
"1406",4255,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Treron","Treron vernans",NA,10,1,0.1,"-",1,0,0,0,1,0.1,1,"-",10,1,10,2,0.316227766,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,132.75,-1,-1,-1
"1407",2169,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus platyurus",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,-1,-1,0.12491781722551,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1408",19529,"Animalia","Arthropoda","Insecta","Coleoptera","Gyrinidae","Dineutus",NA,NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",1756,"Animalia","Chordata","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,11.9986850756082,-1,-1,-1,365,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1410",2288,"Animalia","Chordata","Mammalia","Carnivora","Hyaenidae","Hyaena","Hyaena hyaena",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,26.2984878369494,26.2984878369494,2.9585798816568,9.17159763313609,9.17159763313609,2.5,1.36,7.79,700,-1,40000,-1,300,4582.8
"1411",600,"Animalia",NA,"Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia","Aurelia aurita","Moon jellyfish",15,0,0,"-",0,0,0,NA,0,0,NA,"-",15,0,15,2,0.25819889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",541,"Animalia","Chordata","Amphibia","Anura","Leiopelmatidae","Ascaphus","Ascaphus montanus",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,1,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",705,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Boiga","Boiga schultzei",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,3607,-1,-1,-1
"1414",2939,"Animalia","Mollusca","Cephalopoda","Nautilida","Nautilidae","Nautilus","Nautilus pompilius",NA,15,0,0,"-",0,0,0,NA,0,0,NA,"-",15,0,15,3,0.25819889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",2334,"Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Hypergerus","Hypergerus atriceps",NA,8,0,0,"-",0,0,0,NA,0,0,NA,"-",8,0,8,3,0.353553391,-1,-1,-1,-1,1,2.7,-1,-1,-1,-1,29.35,-1,-1,-1
"1416",1874,"Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Eurycea","Eurycea sosorum",NA,6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,1,0.40824829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",19396,"Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","Pachnoda","Pachnoda sinuata","Fruit Beetle",3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,1,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",3068,"Animalia","Chordata","Reptilia","Testudines","Geoemydidae","Orlitia","Orlitia borneensis",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,4905.09054464553,-1,12,-1,-1,50,-1,-1,148800,-1
"1419",2433,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Kobus","Kobus megaceros",NA,15,3,0.2,"-",2,1,0.066666667,0.5,1,0.066666667,0.5,"-",15,3,15,4,0.25819889,23.9973701512163,23.9973701512163,7.72518080210388,-1,73,-1,-1,11.6,5100,-1,90000,-1,253.2,-1
"1420",3007,"Animalia","Chordata","Actinopterygii","Siluriformes","Ictaluridae","Noturus","Noturus exilis",NA,2,1,0.5,"-",0,0,0,NA,0,0,NA,"-",2,1,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",1773,"Animalia","Chordata","Reptilia","Squamata","Boidae","Epicrates","Epicrates monensis",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,2,0.316227766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",643,"Animalia","Chordata","Reptilia","Squamata","Anguidae","Barisia","Barisia planifrons",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",970,"Animalia","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Carassius","Carassius auratus","Goldfish",5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,2,0.447213595,-1,-1,-1,-1,16.2184445427796,-1,-1,-1,-1,-1,-1,-1,492,-1
"1424",4564,"Animalia","Chordata","Aves","Passeriformes","Zosteropidae","Zosterops","Zosterops palpebrosus",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,2,0.5,11.9986850756082,-1,-1,-1,365,2.9,-1,-1,-1,-1,8.6,-1,61.2,-1
"1425",181,"Animalia","Chordata","Aves","Passeriformes","Estrildidae","Amadina","Amadina fasciata",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,1,0.577350269,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,17.9,-1,-1,-1
"1426",2698,"Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Notamacropus","Notamacropus parma","Parma wallaby",72,4,0.055555556,"-",4,2,0.027777778,0.5,2,0.027777778,0.5,"-",72,4,72,8,0.11785113,13.9381985535832,20.3813280736358,1.11768573307035,9.96055226824457,9.96055226824457,0.9,1.3,7,0.5067,754,4250,0.01,190.8,1376.25
"1427",196,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona finschi",NA,1,1,1,"-",1,1,1,1,0,0,0,"-",1,1,1,1,1,-1,-1,-1,-1,10.2057529074076,-1,-1,-1,-1,-1,302,0.186,309.6,-1
"1428",19479,"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Goodeidae","Zoogoneticus","Zoogoneticus tequila",NA,1,1,1,"-",1,0,0,0,1,1,1,"-",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",2566,"Animalia","Chordata","Aves","Suliformes","Phalacrocoracidae","Leucocarbo","Leucocarbo atriceps",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,-1,4.31832568242452,2.5,-1,-1,-1,-1,2716,-1,131.00000004,-1
"1430",708,"Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Bolitoglossa","Bolitoglossa conanti",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",1700,"Animalia","Chordata","Reptilia","Squamata","Agamidae","Draco","Draco volans",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,3.8,-1,-1,0.19,-1,8.475,-1,-1,-1
"1432",3379,"Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus velatus",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,2,0.316227766,-1,-1,-1,-1,1,2.65,-1,-1,-1,-1,29.15,-1,-1,-1
"1433",1081,"Animalia","Chordata","Amphibia","Anura","Ceratophryidae","Ceratophrys","Ceratophrys cornuta",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,-1,-1,-1,-1,4.07438972660072,-1,-1,-1,-1,-1,-1,-1,123.6,-1
"1434",3052,"Animalia","Chordata","Actinopterygii","Perciformes","Opistognathidae","Opistognathus","Opistognathus rosenblatti",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435",2406,"Animalia","Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Dasyuroides","Isothrix pagurus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,210,-1,-1,-1
"1436",4333,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Tropidolaemus","Tropidolaemus wagleri",NA,34,1,0.029411765,"-",1,1,0.029411765,1,0,0,0,"-",34,1,34,6,0.171498585,-1,-1,12.6232741617357,0.190664036817883,0.190664036817883,-1,-1,5.8,-1,-1,-1,-1,-1,-1
"1437",14169,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Pyrrhula","Pyrrhula pyrrhula","Bullfinch",8,0,0,"-",0,0,0,NA,0,0,NA,"-",8,0,8,1,0.353553391,11.9986850756082,11.9986850756082,-1,-1,36.5,4.5,1.5,-1,1.5,-1,24.4,-1,210,-1
"1438",3493,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Psarocolius","Psarocolius viridis",NA,6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,3,0.40824829,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,307.5,-1,-1,-1
"1439",19350,"Animalia","Perciformes","Anabantoidei","Osphronemidae","Luciocephalinae","Trichogaster","Trichogaster leerii","Pearl gourami",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440",410,"Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Antrostomus","Antrostomus carolinensis",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,5.86764863407729,-1,-1,-1,-1,-1,115,-1,177.99999996,-1
"1441",19820,"Animalia","Arthropoda","Insecta","Coleoptera","Lucanidae","Phalacrognathus","Phalacrognathus muelleri","Rainbow Stag Beetle",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442",1662,"Animalia","Chordata","Reptilia","Testudines","Dermatemydidae","Dermatemys","Dermatemys mawii",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,-1,-1,-1,-1,4.4699615447173,10,3.5,-1,31.4,-1,12500,-1,135.6,-1
"1443",1660,"Animalia","Chordata","Amphibia","Anura","Hylidae","Dendropsophus","Dendropsophus ebraccatus",NA,22,1,0.045454545,"-",1,0,0,0,1,0.045454545,1,"-",22,1,22,5,0.213200716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444",11676,"Animalia","Chordata","Reptilia","Squamata","Anguidae","Anguis","Anguis fragilis","Slow worm",4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,1,0.5,54.0302432610125,36.0207100591716,3.00098619329389,-1,136.9675,-1,0.7,-1,0.27,-1,11.655,-1,648,-1
"1445",1173,"Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius vociferus",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,3,0.447213595,11.9986850756082,11.9986850756082,0.788954635108481,-1,36.5,-1,15,-1,9.85,-1,88,-1,130.8,-1
"1446",1214,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Chen","Chen rossii",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,18.7376725838264,18.7376725838264,0.690335305719921,-1,57,-1,-1,-1,65,-1,1715,-1,270,-1
"1447",1731,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Pantherophis","Elaphe emoryi",NA,5,1,0.2,"-",1,1,0.2,1,0,0,0,"-",5,1,5,5,0.447213595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448",4256,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Treron","Treron waalia",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,-1,-1,-1,-1,1,1.45,-1,-1,-1,-1,261.25,-1,-1,-1
"1449",19674,"Animalia","Ostariophysi","Cypriniformes","Cyprinoidea","Cyprinidae","Rasbora","Rasbora daniconius","Slender Rasbora",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450",4221,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Trachyphonus","Trachyphonus erythrocephalus","Red and yellow barbet",12,1,0.083333333,"-",0,0,0,NA,0,0,NA,"-",12,1,12,4,0.288675135,-1,-1,-1,-1,1,4.5,-1,-1,-1,-1,63.5,-1,-1,-1
"1451",2919,"Animalia","Chordata","Reptilia","Squamata","Elapidae","Naja","Naja naja",NA,8,0,0,"-",5,0,0,1,0,0,0,"-",13,5,8,2,0.353553391,-1,-1,-1,-1,12.7769697251654,17,-1,-1,-1,-1,-1,-1,387.6,-1
"1452",19417,"Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estridila","Estridila troglodytes","Black rumped Waxbill",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453",2610,"Animalia","Chordata","Amphibia","Anura","Hylidae","Nyctimystes","Nyctimystes infrafrenatus","White-lipped Tree Frog",63,7,0.111111111,"-",7,7,0.111111111,1,0,0,0,"-",63,7,63,24,0.125988158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454",1180,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Charmosyna","Charmosyna stellae",NA,1,1,1,"-",1,0,0,0,1,1,1,"-",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455",3248,"Animalia","Chordata","Aves","Galliformes","Phasianidae","Phasianus","Phasianus colchicus","Ring-necked pheasant",10,2,0.2,"-",2,1,0.1,0.5,1,0.1,0.5,"-",10,2,10,5,0.316227766,7.88954635108481,7.88954635108481,0.788954635108481,-1,24,11,-1,-1,18.5,-1,1094.8,0.043,324,-1
"1456",3945,"Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","Spizixos","Spizixos semitorques",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,4,0.316227766,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,38,-1,-1,-1
"1457",1298,"Animalia","Chordata","Reptilia","Testudines","Emydidae","Chrysemys","Chrysemys picta",NA,6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,5,0.40824829,90.4010519395135,53.9776462853386,-1,-1,219.6,-1,-1,-1,-1,-1,371.8,-1,732,-1
"1458",2804,"Animalia","Chordata","Aves","Galliformes","Phasianidae","Meleagris","Meleagris gallopavo","Domestic Lavender Turkey",71,10,0.14084507,"-",10,8,0.112676056,0.8,2,0.028169014,0.2,"-",71,10,71,20,0.118678166,9.99342537804076,11.9986850756082,0.920447074293228,-1,33.45,11,-1,-1,47,-1,6050,0.023,156,-1
"1459",2633,"Animalia","Chordata","Aves","Galliformes","Phasianidae","Lophura","Lophura diardi","Siamese Crested Fireback",13,0,0,"-",0,0,0,NA,0,0,NA,"-",13,0,13,3,0.277350098,-1,-1,-1,-1,1,5.85,-1,-1,-1,-1,843.75,-1,-1,-1
"1460",19611,"Animalia","Chordata","Actinopterygii","Siluriformes","Loricariidae","Pterygoplichthys","Pterygoplichthys gibbiceps","Spotted Sailfin",2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461",1701,"Animalia","Chordata","Aves","Struthioniformes","Dromaiidae","Dromaius","Dromaius novaehollandiae",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,23.8966469428008,-1,-1,-1,726.936,9.5,1.499938019,-1,-1,-1,38925,-1,199.2,-1
"1462",1402,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Columbina","Columbina minuta",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,32.9,-1,-1,-1
"1463",3760,"Animalia","Chordata","Actinopterygii","Cichliformes","Cichlidae","Sciaenochromis","Sciaenochromis ahli","Lake Malawi cichlid",2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464",19444,"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Aplocheilidae","Pachypanchax","Pachypanchax omalonotus","Malagasy Killifish",6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,1,0.40824829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465",3751,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus jarrovii",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,2,0.447213595,-1,-1,-1,-1,1,7.07,-1,-1,0.77,-1,19.235,-1,-1,-1
"1466",8198,"Animalia","Chordata","Aves","Bucerotiformes","Bucerotidae","Penelopides","Penelopides panini","Tarictic Hornbill",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,2.4,-1,-1,-1,-1,472,-1,-1,-1
"1467",2987,"Animalia","Chordata","Amphibia","Caudata","Salamandridae","Neurergus","Neurergus kaiseri","Kaiser Newt",5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,2,0.447213595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",4490,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Vipera","Vipera palaestinae",NA,3,2,0.666666667,"-",2,1,0.333333333,0.5,1,0.333333333,0.5,"-",3,2,3,2,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469",4286,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Trimeresurus","Trimeresurus fasciatus",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470",4135,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Thalassoma","Thalassoma lunare",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471",4411,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Uroplatus","Uroplatus fimbriatus",NA,11,0,0,"-",0,0,0,NA,0,0,NA,"-",11,0,11,4,0.301511345,-1,-1,-1,-1,0.514243363551548,-1,-1,-1,-1,-1,-1,-1,15.6,-1
"1472",1175,"Animalia","Chordata","Reptilia","Squamata","Boidae","Lichanura","Lichanura trivirgata",NA,24,4,0.166666667,"-",4,2,0.083333333,0.5,2,0.083333333,0.5,"-",24,4,24,13,0.204124145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473",4026,"Animalia","Chordata","Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathoides","Syngnathoides biaculeatus","Alligator Pipefish",6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,2,0.40824829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474",656,"Animalia","Chordata","Actinopterygii","Perciformes","Bathydraconidae","Bathydraco","Bathydraco marri",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",3916,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Speothos","Speothos venaticus",NA,6,1,0.166666667,"-",0,0,0,NA,0,0,NA,"-",6,1,6,2,0.40824829,9.99342537804076,11.9986850756082,2.2353714661407,3.32018408941486,3.32018408941486,3.8,1.33,8.19,160,-1,6000,-1,169.2,-1
"1476",3134,"Animalia","Chordata","Actinopterygii","Siluriformes","Pangasiidae","Pangasius","Pangasius sanitwongse",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477",1396,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","Columba guinea",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,14,-1,339,-1,-1,-1
"1478",3092,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Felis","Otocolobus manul",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,3,0.577350269,-1,-1,2.37,-1,1,4.14,-1,-1,-1,-1,-1,-1,-1,-1
"1479",2248,"Animalia","Chordata","Actinopterygii","Syngnathiformes","Syngnathidae","Hippocampus","Hippocampus fuscus","Sea Pony",6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,1,0.40824829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480",471,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Aquila chrysaetos",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,47.9947403024326,47.9947403024326,1.31492439184747,-1,146,-1,-1,-1,110.6,-1,4800,0.126,576,-1
"1481",206,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona viridigenalis",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,3,0.577350269,-1,-1,-1,-1,1,3.45,-1,-1,-1,-1,316,-1,-1,-1
"1482",1237,"Animalia","Chordata","Mammalia","Didelphimorphia","Didelphidae","Chironectes","Chironectes minimus",NA,3,0,0,"-",1,0,0,1,0,0,0,"-",4,1,3,2,0.577350269,9.99342537804076,11.3369493754109,-1,3.56213017751479,3.56213017751479,3.24,1.1,12,-1,70,700,-1,37.2,548.68
"1483",13591,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","Amazona brasiliensis","Red-tailed Amazon",8,0,0,"-",0,0,0,NA,0,0,NA,"-",8,0,8,1,0.353553391,-1,-1,-1,-1,1,3.75,-1,-1,-1,-1,441.9,-1,-1,-1
"1484",561,"Animalia","Chordata","Actinopterygii","Cichliformes","Cichlidae","Astronotus","Astronotus ocellatus",NA,8,1,0.125,"-",1,1,0.125,1,0,0,0,"-",8,1,8,4,0.353553391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485",4511,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Wilsonia","Wilsonia pusilla",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",2598,"Animalia","Chordata","Amphibia","Anura","Ranidae","Lithobates","Lithobates sylvaticus",NA,12,0,0,"-",0,0,0,NA,0,0,NA,"-",12,0,12,3,0.288675135,29.9802761341223,17.9815910585141,-1,-1,72.95,900,-1,-1,-1,-1,7.88,-1,-1,-1
"1487",3536,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Psitteuteles","Psitteuteles iris",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,-1,9.53328081660946,-1,-1,-1,-1,-1,-1,-1,289.2,-1
"1488",4118,"Animalia","Chordata","Reptilia","Testudines","Emydidae","Terrapene","Terrapene mexicana",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,1,0.577350269,78.0190664036818,71.9921104536489,-1,-1,228.167,-1,-1,-1,-1,-1,855.5,-1,1656,-1
"1489",3222,"Animalia","Chordata","Aves","Passeriformes","Campephagidae","Pericrocotus","Pericrocotus speciosus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,2.45,-1,-1,-1,-1,23.3,-1,-1,-1
"1490",19730,"Animalia","Teleostei","Ostariophysi","Characiformes","Characidae","Triportheus","Triportheus rotundatus","Flagtail Butterfly Tetra",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",3172,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Paroaria","Paroaria capitata",NA,6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,3,0.40824829,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,22.3,-1,-1,-1
"1492",332,"Animalia","Chordata","Amphibia","Caudata","Cryptobranchidae","Andrias","Andrias japonicus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,59.9934253780408,59.9934253780408,1.9723865877712,-1,182.5,500,-1,-1,-1,-1,-1,-1,660,-1
"1493",2033,"Animalia","Chordata","Reptilia","Testudines","Testudinidae","Gopherus","Gopherus berlandieri",NA,8,0,0,"-",0,0,0,NA,0,0,NA,"-",8,0,8,2,0.353553391,120.027942143327,119.986850756082,-1,-1,365.0625,2.8,-1,-1,32.9,-1,1792,-1,368.4,-1
"1494",4536,"Animalia","Chordata","Teleostei","Perciformes","Zanclidae","Zanclus","Zanclus cornutus","Moorish Idol",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495",4204,"Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Toxostoma rufum",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,9.00723208415516,9.00723208415516,0.427350427350427,-1,27.4,3.9,-1,-1,5.6,-1,67,-1,153.6,-1
"1496",10099,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardeola","Ardeola bacchus","Chinese Pond Heron",3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,1,0.577350269,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,306,-1,-1,-1
