"","n","min","model","pval","simslope","slope"
"x12863",46,10,"PGLSSEYOPTIM",0.97,0,-4.98038720218588e-09
"12863",46,10,"Compar",0.200883270093535,0,-7.52153537875413e-07
"x3864",46,10,"PGLSSEY",0.73,0,3.10452809949782e-08
"x12864",46,10,"PGLSSEYOPTIM",0.8,0,2.35753372786986e-08
"12864",46,10,"Compar",0.74337101895352,0,1.08350899031869e-07
"x3865",49,10,"PGLSSEY",0.98,0,-3.70538925890353e-09
"x12865",49,10,"PGLSSEYOPTIM",0.98,0,-3.95448679586939e-09
"12865",49,10,"Compar",0.472826990241185,0,-3.3516525520875e-07
"x3866",44,10,"PGLSSEY",0.84,0,-4.56411627185425e-08
"x12866",44,10,"PGLSSEYOPTIM",0.73,0,-8.25996001599853e-08
"12866",44,10,"Compar",0.287202083699551,0,-9.74511398324402e-07
"x3867",45,10,"PGLSSEY",0.7,0,1.39325807131865e-08
"x12867",45,10,"PGLSSEYOPTIM",0.72,0,1.29727372622046e-08
"12867",45,10,"Compar",0.757172538213872,0,3.9993391245734e-08
"x3868",49,10,"PGLSSEY",0.92,0,2.29106482104241e-08
"x12868",49,10,"PGLSSEYOPTIM",0.98,0,-5.60107708094536e-09
"12868",49,10,"Compar",0.0026826825290156,0,2.63767095804091e-06
"x3869",48,10,"PGLSSEY",0.71,0,-4.02650906678424e-08
"x12869",48,10,"PGLSSEYOPTIM",0.75,0,-3.38227359472977e-08
"12869",48,10,"Compar",0.325153148304058,0,-3.76474674786142e-07
"x3870",48,10,"PGLSSEY",0.76,0,8.7531647179588e-08
"x12870",48,10,"PGLSSEYOPTIM",0.96,0,-1.43212593401202e-08
"12870",NA,NA,"Compar",NA,NA,NA
"x3871",48,10,"PGLSSEY",0.88,0,1.66222435513209e-08
"x12871",48,10,"PGLSSEYOPTIM",0.93,0,9.10989387203923e-09
"12871",48,10,"Compar",0.253449823316199,0,-4.27022642313969e-07
"x3872",44,10,"PGLSSEY",0.78,0,-1.22070255149081e-08
"x12872",44,10,"PGLSSEYOPTIM",0.61,0,-2.15325636028115e-08
"12872",44,10,"Compar",0.397496184265708,0,-1.32585624423461e-07
"x3873",48,10,"PGLSSEY",0.71,0,1.30518725932435e-07
"x12873",48,10,"PGLSSEYOPTIM",0.5,0,2.38525920722995e-07
"12873",48,10,"Compar",0.571137886465646,0,7.38421229431034e-07
"x3874",47,10,"PGLSSEY",0.66,0,-4.62837600874292e-08
"x12874",47,10,"PGLSSEYOPTIM",0.79,0,-2.74136040354055e-08
"12874",NA,NA,"Compar",NA,NA,NA
"x3875",46,10,"PGLSSEY",0.53,0,1.34683630697098e-07
"x12875",46,10,"PGLSSEYOPTIM",0.35,0,2.03653882541206e-07
"12875",46,10,"Compar",0.136034338614265,0,1.20809622206354e-06
"x3876",44,10,"PGLSSEY",0.59,0,-1.07966624757065e-07
"x12876",44,10,"PGLSSEYOPTIM",0.99,0,-3.5933533039669e-09
"12876",NA,NA,"Compar",NA,NA,NA
"x3877",47,10,"PGLSSEY",0.93,0,5.79520705890059e-08
"x12877",47,10,"PGLSSEYOPTIM",0.78,0,1.84170758025499e-07
"12877",47,10,"Compar",0.000562560368310816,0,9.27422474187687e-06
"x3878",50,10,"PGLSSEY",0.51,0,2.60833348606774e-08
"x12878",50,10,"PGLSSEYOPTIM",0.47,0,2.89556486401533e-08
"12878",50,10,"Compar",0.69142455577629,0,-5.75401711681501e-08
"x3879",45,10,"PGLSSEY",0.71,0,-3.96264859445458e-08
"x12879",45,10,"PGLSSEYOPTIM",0.7,0,-4.11473452561295e-08
"12879",45,10,"Compar",0.194222794307252,0,4.69783920110943e-07
"x3880",44,10,"PGLSSEY",0.79,0,-7.5136272145207e-08
"x12880",44,10,"PGLSSEYOPTIM",0.76,0,-8.56640474828848e-08
"12880",44,10,"Compar",0.308003797072412,0,9.25580945723567e-07
"x3881",49,10,"PGLSSEY",0.99,0,2.33271142612072e-09
"x12881",49,10,"PGLSSEYOPTIM",0.81,0,-3.46012016038732e-08
"12881",49,10,"Compar",0.952007311944317,0,3.3217253330206e-08
"x3882",48,10,"PGLSSEY",0.57,0,1.18277111267953e-07
"x12882",48,10,"PGLSSEYOPTIM",0.78,0,6.10485129237236e-08
"12882",48,10,"Compar",0.840291040597163,0,1.69035398889387e-07
"x3883",46,10,"PGLSSEY",0.39,0,3.26428017633718e-08
"x12883",46,10,"PGLSSEYOPTIM",0.4,0,3.19216281226447e-08
"12883",46,10,"Compar",0.593736492233042,0,-7.08272380886993e-08
"x3884",47,10,"PGLSSEY",0.71,0,-8.1364659834912e-08
"x12884",47,10,"PGLSSEYOPTIM",0.71,0,-8.16774974755217e-08
"12884",47,10,"Compar",0.609350619698502,0,4.01386527289494e-07
"x3885",46,10,"PGLSSEY",0.72,0,7.57688682085478e-08
"x12885",46,10,"PGLSSEYOPTIM",0.58,0,1.16304300388883e-07
"12885",46,10,"Compar",0.0192262569686401,0,1.879301450309e-06
"x3886",44,10,"PGLSSEY",0.93,0,2.53763985381616e-08
"x12886",44,10,"PGLSSEYOPTIM",0.85,0,5.17040538525551e-08
"12886",44,10,"Compar",0.00270572880130571,0,3.8346201324756e-06
"x3887",43,10,"PGLSSEY",0.6,0,-6.22523364863655e-08
"x12887",43,10,"PGLSSEYOPTIM",0.56,0,-6.98896801506336e-08
"12887",43,10,"Compar",0.560982085929618,0,-2.28861616927374e-07
"x3888",46,10,"PGLSSEY",0.93,0,-2.74047240483876e-08
"x12888",46,10,"PGLSSEYOPTIM",0.77,0,8.49649305904605e-08
"12888",46,10,"Compar",0.188064375347715,0,-1.35739401318391e-06
"x3889",45,10,"PGLSSEY",0.44,0,-3.22158221700343e-08
"x12889",45,10,"PGLSSEYOPTIM",0.3,0,-4.2623305555901e-08
"12889",45,10,"Compar",0.0323560254460624,0,3.68526997831097e-07
"x3890",49,10,"PGLSSEY",1,0,7.75448775685292e-10
"x12890",49,10,"PGLSSEYOPTIM",0.97,0,8.33439877890781e-09
"12890",49,10,"Compar",0.596738014704473,0,4.74937794849028e-07
"x3891",47,10,"PGLSSEY",0.92,0,-4.17827360016324e-09
"x12891",47,10,"PGLSSEYOPTIM",0.92,0,-4.36971642543308e-09
"12891",47,10,"Compar",0.435392972532925,0,1.10139504623865e-07
"x3892",48,10,"PGLSSEY",0.8,0,-1.67200052238347e-07
"x12892",48,10,"PGLSSEYOPTIM",0.82,0,-1.50010947508204e-07
"12892",48,10,"Compar",0.0726799175892561,0,4.55173035442496e-06
"x3893",47,10,"PGLSSEY",0.43,0,3.31042694774106e-08
"x12893",47,10,"PGLSSEYOPTIM",0.75,0,1.44356104498618e-08
"12893",47,10,"Compar",0.682045295709063,0,-6.81098893603056e-08
"x3894",47,10,"PGLSSEY",0.9,0,9.24889175466436e-08
"x12894",47,10,"PGLSSEYOPTIM",0.78,0,2.02323086345055e-07
"12894",47,10,"Compar",0.0179074922169142,0,7.37571943693288e-06
"x3895",46,10,"PGLSSEY",0.68,0,-2.72048433805675e-08
"x12895",46,10,"PGLSSEYOPTIM",0.48,0,-4.63321563129536e-08
"12895",46,10,"Compar",0.105960563983455,0,3.78752869289956e-07
"x3896",47,10,"PGLSSEY",0.67,0,6.92151187649167e-08
"x12896",47,10,"PGLSSEYOPTIM",0.8,0,4.14674270462632e-08
"12896",NA,NA,"Compar",NA,NA,NA
"x3897",46,10,"PGLSSEY",0.7,0,-5.93710177908546e-08
"x12897",46,10,"PGLSSEYOPTIM",0.68,0,-6.43153269083662e-08
"12897",46,10,"Compar",0.207279983073493,0,-6.95330283891723e-07
"x3898",47,10,"PGLSSEY",0.96,0,-9.98585824428649e-09
"x12898",47,10,"PGLSSEYOPTIM",0.8,0,-5.8384558613197e-08
"12898",47,10,"Compar",0.806066735601461,0,1.89147588049774e-07
"x3899",48,10,"PGLSSEY",0.56,0,5.78726838763798e-08
"x12899",48,10,"PGLSSEYOPTIM",0.62,0,4.89522806722093e-08
"12899",48,10,"Compar",0.816851832912864,0,8.61838554506534e-08
"x3900",48,10,"PGLSSEY",0.54,0,9.91362346306645e-08
"x12900",48,10,"PGLSSEYOPTIM",0.52,0,1.04372006556106e-07
"12900",48,10,"Compar",0.159004139537177,0,8.59757774736597e-07
"x3901",46,10,"PGLSSEY",0.77,0,-1.11065957953819e-07
"x12901",46,10,"PGLSSEYOPTIM",0.89,0,5.39257077784829e-08
"12901",46,10,"Compar",0.511075996412162,0,7.93305949794688e-07
"x3902",46,10,"PGLSSEY",0.57,0,1.40356509620931e-07
"x12902",46,10,"PGLSSEYOPTIM",0.56,0,1.4477695102508e-07
"12902",46,10,"Compar",0.0161763907522503,0,2.10763775393996e-06
"x3903",44,10,"PGLSSEY",0.81,0,4.7549923976272e-08
"x12903",44,10,"PGLSSEYOPTIM",0.81,0,4.85943295186921e-08
"12903",44,10,"Compar",0.954317779927699,0,-3.83344552574837e-08
"x3904",47,10,"PGLSSEY",0.91,0,-1.84542703290024e-08
"x12904",47,10,"PGLSSEYOPTIM",0.83,0,-3.51336211322371e-08
"12904",47,10,"Compar",0.296486378233905,0,-6.66268826300993e-07
"x3905",46,10,"PGLSSEY",0.97,0,1.54634861231205e-09
"x12905",46,10,"PGLSSEYOPTIM",0.9,0,5.32256169166171e-09
"12905",46,10,"Compar",0.0565108911593268,0,2.89705508531578e-07
"x3906",50,10,"PGLSSEY",0.89,0,-3.40100107835508e-08
"x12906",50,10,"PGLSSEYOPTIM",0.97,0,-1.34426279569766e-08
"12906",50,10,"Compar",0.411519594848625,0,-6.86483981767223e-07
"x3907",48,10,"PGLSSEY",0.093,0,1.50037900103533e-07
"x12907",48,10,"PGLSSEYOPTIM",0.5,0,6.98175551678334e-08
"12907",48,10,"Compar",0.237285577148539,0,4.33049082574202e-07
"x3908",45,10,"PGLSSEY",0.61,0,-2.76176657901252e-08
"x12908",45,10,"PGLSSEYOPTIM",0.83,0,-1.15489868602089e-08
"12908",45,10,"Compar",0.0191226650817118,0,4.64651766205002e-07
"x3909",45,10,"PGLSSEY",0.76,0,4.16770282190744e-08
"x12909",45,10,"PGLSSEYOPTIM",0.86,0,2.42772383532238e-08
"12909",45,10,"Compar",0.406807452936138,0,-3.7946052087994e-07
"x3910",47,10,"PGLSSEY",0.57,0,-1.39249734252798e-07
"x12910",47,10,"PGLSSEYOPTIM",0.63,0,-1.19621103765772e-07
"12910",47,10,"Compar",0.00189982670291,0,-3.27090499744333e-06
"x3911",43,10,"PGLSSEY",0.51,0,-1.7341320338033e-07
"x12911",43,10,"PGLSSEYOPTIM",0.62,0,-1.30067918851266e-07
"12911",43,10,"Compar",0.806832574399314,0,-2.06585596871344e-07
"x3912",45,10,"PGLSSEY",0.96,0,-1.40946770510747e-08
"x12912",45,10,"PGLSSEYOPTIM",0.7,0,-1.15533524486249e-07
"12912",45,10,"Compar",0.00678216963745859,0,-3.67533765889199e-06
"x3913",47,10,"PGLSSEY",0.75,0,-1.26764183251896e-07
"x12913",47,10,"PGLSSEYOPTIM",0.87,0,-6.57366807597388e-08
"12913",47,10,"Compar",0.00714262907726804,0,-4.63325812591042e-06
"x3914",48,10,"PGLSSEY",0.75,0,-7.69111178090183e-08
"x12914",48,10,"PGLSSEYOPTIM",0.77,0,-7.29571649317339e-08
"12914",48,10,"Compar",0.392236511994036,0,7.13518334443048e-07
"x3915",42,10,"PGLSSEY",0.97,0,-2.31547730332754e-08
"x12915",42,10,"PGLSSEYOPTIM",0.91,0,-6.92255846316372e-08
"12915",42,10,"Compar",0.520836134365356,0,1.37407701300536e-06
"x3916",49,10,"PGLSSEY",0.56,0,5.88423487245618e-08
"x12916",49,10,"PGLSSEYOPTIM",0.73,0,3.46844541039198e-08
"12916",49,10,"Compar",0.15406945781822,0,4.84465542024177e-07
"x3917",47,10,"PGLSSEY",0.8,0,-2.73661974361603e-08
"x12917",47,10,"PGLSSEYOPTIM",0.99,0,1.47805329293501e-09
"12917",47,10,"Compar",0.111160975003874,0,-5.68974812163987e-07
"x3918",44,10,"PGLSSEY",0.65,0,-9.84707954967102e-08
"x12918",44,10,"PGLSSEYOPTIM",0.74,0,-7.39374564776042e-08
"12918",NA,NA,"Compar",NA,NA,NA
"x3919",48,10,"PGLSSEY",0.64,0,-2.34872190610428e-08
"x12919",48,10,"PGLSSEYOPTIM",0.75,0,-1.54903111328246e-08
"12919",48,10,"Compar",0.337530908483931,0,-1.57565643846989e-07
"x3920",47,10,"PGLSSEY",0.99,0,5.74881751117122e-09
"x12920",47,10,"PGLSSEYOPTIM",0.96,0,2.31994889118065e-08
"12920",47,10,"Compar",0.508091840762899,0,-9.62082302856355e-07
"x3921",48,10,"PGLSSEY",0.59,0,-8.28469385242308e-08
"x12921",48,10,"PGLSSEYOPTIM",0.79,0,-3.96925593330339e-08
"12921",48,10,"Compar",0.911859206705615,0,-5.96924278268858e-08
"x3922",48,10,"PGLSSEY",0.79,0,-5.44472857335722e-08
"x12922",48,10,"PGLSSEYOPTIM",0.76,0,-6.38740955607092e-08
"12922",48,10,"Compar",0.624406038076983,0,3.65308802480835e-07
"x3923",44,10,"PGLSSEY",0.8,0,2.38610105048846e-08
"x12923",44,10,"PGLSSEYOPTIM",0.78,0,2.83110555981998e-08
"12923",44,10,"Compar",0.350535084846705,0,-3.02469034170304e-07
"x3924",45,10,"PGLSSEY",0.36,0,-1.20867787639959e-07
"x12924",45,10,"PGLSSEYOPTIM",0.18,0,-1.68019403423137e-07
"12924",45,10,"Compar",0.267398630131985,0,-5.28555951698177e-07
"x3925",48,10,"PGLSSEY",0.6,0,-6.51720931211842e-08
"x12925",48,10,"PGLSSEYOPTIM",0.52,0,-8.22645282361168e-08
"12925",48,10,"Compar",0.104194233603385,0,-7.90974994018391e-07
"x3926",49,10,"PGLSSEY",0.25,0,5.39853233776309e-08
"x12926",49,10,"PGLSSEYOPTIM",0.23,0,5.73606519656277e-08
"12926",49,10,"Compar",0.00672842691094244,0,5.49831737780464e-07
"x3927",46,10,"PGLSSEY",0.95,0,1.59018957936887e-08
"x12927",46,10,"PGLSSEYOPTIM",0.8,0,6.07922760152156e-08
"12927",46,10,"Compar",0.568899098806126,0,-5.02595717534454e-07
"x3928",44,10,"PGLSSEY",0.58,0,4.83366339101403e-08
"x12928",44,10,"PGLSSEYOPTIM",0.54,0,5.44879536904565e-08
"12928",44,10,"Compar",0.770441224689865,0,8.51829817421296e-08
"x3929",50,10,"PGLSSEY",0.88,0,-6.57561107570079e-09
"x12929",50,10,"PGLSSEYOPTIM",0.95,0,-2.98766632425659e-09
"12929",50,10,"Compar",0.742376620772851,0,-5.04935135344007e-08
"x3930",46,10,"PGLSSEY",0.87,0,7.28611717029765e-09
"x12930",46,10,"PGLSSEYOPTIM",1,0,2.03945446169628e-10
"12930",46,10,"Compar",0.0484076363510582,0,-3.47517942031279e-07
"x3931",48,10,"PGLSSEY",0.92,0,6.08368850156056e-09
"x12931",48,10,"PGLSSEYOPTIM",0.91,0,6.61107363381336e-09
"12931",48,10,"Compar",0.35912960196975,0,2.06237297743967e-07
"x3932",48,10,"PGLSSEY",0.61,0,9.01009091821441e-08
"x12932",48,10,"PGLSSEYOPTIM",0.72,0,6.0747453445856e-08
"12932",48,10,"Compar",0.0342888155974088,0,-1.41867451287442e-06
"x3933",48,10,"PGLSSEY",0.47,0,-6.09899541553479e-07
"x12933",48,10,"PGLSSEYOPTIM",0.47,0,-6.15304951825637e-07
"12933",48,10,"Compar",0.0141015450020323,0,-7.73637737061407e-06
"x3934",45,10,"PGLSSEY",0.69,0,-1.4943806580993e-08
"x12934",45,10,"PGLSSEYOPTIM",0.64,0,-1.70018589385951e-08
"12934",45,10,"Compar",0.561895135277198,0,-7.30256923439627e-08
"x3935",42,10,"PGLSSEY",0.77,0,-2.10141871382436e-08
"x12935",42,10,"PGLSSEYOPTIM",0.75,0,-2.41438570861868e-08
"12935",NA,NA,"Compar",NA,NA,NA
"x3936",44,10,"PGLSSEY",0.83,0,6.73659007648823e-08
"x12936",44,10,"PGLSSEYOPTIM",0.68,0,1.29775931039235e-07
"12936",44,10,"Compar",0.6531198653767,0,5.59567377490917e-07
"x3937",44,10,"PGLSSEY",0.99,0,5.84906565354323e-10
"x12937",44,10,"PGLSSEYOPTIM",0.63,0,-3.37087027754856e-08
"12937",44,10,"Compar",0.795875446219622,0,5.19968676313748e-08
"x3938",47,10,"PGLSSEY",0.62,0,-1.21892518182386e-07
"x12938",47,10,"PGLSSEYOPTIM",0.99,0,2.00264455930344e-09
"12938",47,10,"Compar",0.348420910554128,0,-7.53259887694486e-07
"x3939",47,10,"PGLSSEY",0.56,0,-2.86472031131872e-08
"x12939",47,10,"PGLSSEYOPTIM",0.59,0,-2.70756882643206e-08
"12939",47,10,"Compar",0.00884342199727328,0,-5.1925371415096e-07
"x3940",46,10,"PGLSSEY",0.48,0,2.03309769158928e-07
"x12940",46,10,"PGLSSEYOPTIM",0.51,0,1.92178307400856e-07
"12940",46,10,"Compar",0.260589712622946,0,1.14603554386139e-06
"x3941",41,10,"PGLSSEY",0.75,0,-4.15772037335361e-08
"x12941",41,10,"PGLSSEYOPTIM",0.95,0,8.15619846635158e-09
"12941",NA,NA,"Compar",NA,NA,NA
"x3942",48,10,"PGLSSEY",0.91,0,-5.17837705876676e-08
"x12942",48,10,"PGLSSEYOPTIM",0.94,0,-3.62541406708796e-08
"12942",48,10,"Compar",0.600112404879854,0,8.6124675997753e-07
"x3943",46,10,"PGLSSEY",0.96,0,8.8447272968903e-09
"x12943",46,10,"PGLSSEYOPTIM",0.96,0,-8.50168166807581e-09
"12943",46,10,"Compar",0.21990682512809,0,-7.64620933829086e-07
"x3944",47,10,"PGLSSEY",0.69,0,-1.58188324552246e-08
"x12944",47,10,"PGLSSEYOPTIM",0.54,0,-2.3482017035417e-08
"12944",47,10,"Compar",0.804696584434194,0,3.40103963797013e-08
"x3945",46,10,"PGLSSEY",0.87,0,3.51171785309962e-08
"x12945",46,10,"PGLSSEYOPTIM",0.98,0,-5.83806930838043e-09
"12945",46,10,"Compar",0.113480116857792,0,-1.4990128901175e-06
"x3946",47,10,"PGLSSEY",0.7,0,1.5507852666483e-08
"x12946",47,10,"PGLSSEYOPTIM",0.77,0,1.20456512340086e-08
"12946",47,10,"Compar",0.0891916307521281,0,2.3034699813552e-07
"x3947",46,10,"PGLSSEY",0.87,0,-6.44587390301628e-09
"x12947",46,10,"PGLSSEYOPTIM",0.85,0,7.89918813881115e-09
"12947",46,10,"Compar",0.767419539092932,0,4.91203031806374e-08
"x3948",46,10,"PGLSSEY",0.73,0,1.18227047231931e-08
"x12948",46,10,"PGLSSEYOPTIM",0.68,0,1.50078031051512e-08
"12948",46,10,"Compar",0.13259672210657,0,1.88217885112403e-07
"x3949",47,10,"PGLSSEY",0.87,0,4.61267706930674e-08
"x12949",47,10,"PGLSSEYOPTIM",0.9,0,3.61427657904059e-08
"12949",47,10,"Compar",0.0985258737093122,0,1.65588728187445e-06
"x3950",46,10,"PGLSSEY",0.97,0,6.75149610020041e-09
"x12950",46,10,"PGLSSEYOPTIM",0.98,0,-4.27598005349432e-09
"12950",46,10,"Compar",0.430132568597241,0,5.48730325903337e-07
"x3951",47,10,"PGLSSEY",0.65,0,1.48079689008616e-08
"x12951",47,10,"PGLSSEYOPTIM",0.64,0,1.52678690162997e-08
"12951",47,10,"Compar",0.00198710789666556,0,4.40297977618446e-07
"x3952",49,10,"PGLSSEY",0.57,0,2.57722132865593e-08
"x12952",49,10,"PGLSSEYOPTIM",0.67,0,2.00915542906064e-08
"12952",49,10,"Compar",0.911750197253275,0,-1.80899322558151e-08
"x3953",49,10,"PGLSSEY",0.84,0,-1.08024065002466e-08
"x12953",49,10,"PGLSSEYOPTIM",0.9,0,-7.02952030069409e-09
"12953",49,10,"Compar",0.235143479982648,0,-2.12847911657634e-07
"x3954",43,10,"PGLSSEY",0.6,0,1.93343079137372e-07
"x12954",43,10,"PGLSSEYOPTIM",0.9,0,-4.21959207444183e-08
"12954",43,10,"Compar",0.115572999590316,0,2.23845642003869e-06
"x3955",48,10,"PGLSSEY",0.9,0,5.07260655345286e-09
"x12955",48,10,"PGLSSEYOPTIM",0.9,0,5.29922769870222e-09
"12955",NA,NA,"Compar",NA,NA,NA
"x3956",46,10,"PGLSSEY",0.82,0,7.94349455088114e-08
"x12956",46,10,"PGLSSEYOPTIM",0.76,0,1.07541565288544e-07
"12956",46,10,"Compar",0.677340422343773,0,-4.98164624734105e-07
"x3957",46,10,"PGLSSEY",0.75,0,-8.44595149807796e-08
"x12957",46,10,"PGLSSEYOPTIM",0.77,0,-7.89605997352427e-08
"12957",46,10,"Compar",0.142971959606874,0,1.56874905200167e-06
"x3958",49,10,"PGLSSEY",0.98,0,1.84534972164593e-09
"x12958",49,10,"PGLSSEYOPTIM",0.76,0,2.69082256699438e-08
"12958",NA,NA,"Compar",NA,NA,NA
"x3959",46,10,"PGLSSEY",0.85,0,5.03137787533092e-08
"x12959",46,10,"PGLSSEYOPTIM",0.98,0,7.41757009546622e-09
"12959",NA,NA,"Compar",NA,NA,NA
"x3960",47,10,"PGLSSEY",0.66,0,1.83631147654918e-08
"x12960",47,10,"PGLSSEYOPTIM",0.64,0,1.9684286721823e-08
"12960",47,10,"Compar",0.963106506248155,0,-6.07301125063351e-09
"x3961",46,10,"PGLSSEY",0.91,0,-6.3619950378569e-09
"x12961",46,10,"PGLSSEYOPTIM",0.91,0,-6.82335866164942e-09
"12961",46,10,"Compar",0.0827109236394514,0,-3.49767253779136e-07
"x3962",48,10,"PGLSSEY",0.7,0,1.98234020387286e-08
"x12962",48,10,"PGLSSEYOPTIM",0.67,0,2.19465376313396e-08
"12962",48,10,"Compar",0.620074757023026,0,9.38757053005253e-08
"x3963",44,10,"PGLSSEY",0.86,0,6.39031409660906e-09
"x12963",44,10,"PGLSSEYOPTIM",0.8,0,9.17167606570358e-09
"12963",NA,NA,"Compar",NA,NA,NA
"x3964",45,10,"PGLSSEY",0.94,0,-4.98811069506741e-09
"x12964",45,10,"PGLSSEYOPTIM",0.84,0,-1.38313561773527e-08
"12964",45,10,"Compar",0.891142372876524,0,-3.2308641335626e-08
"x3965",47,10,"PGLSSEY",0.63,0,1.98194671633963e-08
"x12965",47,10,"PGLSSEYOPTIM",0.55,0,2.49047186744771e-08
"12965",47,10,"Compar",0.723707921025827,0,-4.75058688604892e-08
"x3966",49,10,"PGLSSEY",0.62,0,5.29547771030422e-08
"x12966",49,10,"PGLSSEYOPTIM",0.47,0,7.76040681470604e-08
"12966",NA,NA,"Compar",NA,NA,NA
"x3967",48,10,"PGLSSEY",0.55,0,-1.29185172469403e-07
"x12967",48,10,"PGLSSEYOPTIM",0.43,0,-1.71814845105452e-07
"12967",48,10,"Compar",0.514902045722454,0,-4.62611814531879e-07
"x3968",46,10,"PGLSSEY",0.56,0,2.82765095015444e-08
"x12968",46,10,"PGLSSEYOPTIM",0.73,0,1.78900815088751e-08
"12968",NA,NA,"Compar",NA,NA,NA
"x3969",44,10,"PGLSSEY",0.99,0,2.82268612338247e-09
"x12969",44,10,"PGLSSEYOPTIM",0.86,0,6.6880223029595e-08
"12969",44,10,"Compar",0.171475491676462,0,2.10105072742631e-06
"x3970",44,10,"PGLSSEY",1,0,-3.59360154736692e-10
"x12970",44,10,"PGLSSEYOPTIM",0.92,0,-1.18095238523187e-08
"12970",44,10,"Compar",0.0695865940173204,0,7.38689455740887e-07
"x3971",48,10,"PGLSSEY",0.74,0,9.14803069030323e-08
"x12971",48,10,"PGLSSEYOPTIM",0.67,0,1.22355199802226e-07
"12971",48,10,"Compar",0.0306690856779688,0,2.59741767994168e-06
"x3972",48,10,"PGLSSEY",0.59,0,-1.20383405264708e-07
"x12972",48,10,"PGLSSEYOPTIM",0.59,0,-1.19524007191251e-07
"12972",48,10,"Compar",0.320155874554653,0,7.59852935150656e-07
"x3973",46,10,"PGLSSEY",0.75,0,5.01674600719833e-08
"x12973",46,10,"PGLSSEYOPTIM",0.34,0,1.4957996920943e-07
"12973",46,10,"Compar",0.17649006843869,0,8.08936649667079e-07
"x3974",47,10,"PGLSSEY",0.55,0,6.1377290666825e-08
"x12974",47,10,"PGLSSEYOPTIM",0.84,0,2.14919180679454e-08
"12974",47,10,"Compar",0.0742014866983753,0,-7.07902053302137e-07
"x3975",47,10,"PGLSSEY",0.88,0,4.15542404253696e-08
"x12975",47,10,"PGLSSEYOPTIM",0.85,0,4.86451345901701e-08
"12975",47,10,"Compar",0.485531540337522,0,5.57119331335714e-07
"x3976",47,10,"PGLSSEY",0.78,0,-2.88133038055631e-08
"x12976",47,10,"PGLSSEYOPTIM",0.73,0,-3.58141538497176e-08
"12976",47,10,"Compar",0.505747938746072,0,-2.50210712270998e-07
"x3977",47,10,"PGLSSEY",0.72,0,-4.56244874773684e-08
"x12977",47,10,"PGLSSEYOPTIM",0.71,0,-4.69838545585513e-08
"12977",47,10,"Compar",0.0625263481585532,0,-8.71096205884982e-07
"x3978",44,10,"PGLSSEY",0.75,0,-1.09517679608658e-08
"x12978",44,10,"PGLSSEYOPTIM",0.94,0,-2.79710958511595e-09
"12978",44,10,"Compar",0.254509373710276,0,-1.43941346910132e-07
"x3979",48,10,"PGLSSEY",0.81,0,4.1124645443794e-08
"x12979",48,10,"PGLSSEYOPTIM",0.81,0,4.1495114363532e-08
"12979",48,10,"Compar",0.372795433872034,0,6.17810408340302e-07
"x3980",46,10,"PGLSSEY",1,0,-2.23941790115441e-10
"x12980",46,10,"PGLSSEYOPTIM",0.95,0,3.40702982827164e-09
"12980",46,10,"Compar",0.0474807065326399,0,4.42697274198549e-07
"x3981",46,10,"PGLSSEY",0.85,0,4.78489178767643e-08
"x12981",46,10,"PGLSSEYOPTIM",0.78,0,6.80925540045965e-08
"12981",46,10,"Compar",0.225990351916649,0,1.08104434456592e-06
"x3982",47,10,"PGLSSEY",0.87,0,-9.52500835800258e-09
"x12982",47,10,"PGLSSEYOPTIM",0.95,0,-3.37526606558133e-09
"12982",47,10,"Compar",0.0531797801681773,0,-4.4070499145348e-07
"x3983",47,10,"PGLSSEY",0.78,0,1.08716486948256e-08
"x12983",47,10,"PGLSSEYOPTIM",0.6,0,2.04612254693483e-08
"12983",47,10,"Compar",0.195791760417378,0,-1.64845453670718e-07
"x3984",43,10,"PGLSSEY",0.84,0,-4.72716861712546e-08
"x12984",43,10,"PGLSSEYOPTIM",0.78,0,-6.97025196098565e-08
"12984",NA,NA,"Compar",NA,NA,NA
"x3985",46,10,"PGLSSEY",0.61,0,-1.19300803776004e-07
"x12985",46,10,"PGLSSEYOPTIM",0.78,0,-6.37277276767344e-08
"12985",46,10,"Compar",0.522570506348784,0,5.31960646270294e-07
"x3986",45,10,"PGLSSEY",0.88,0,6.20683454510753e-09
"x12986",45,10,"PGLSSEYOPTIM",0.92,0,-4.44903534790415e-09
"12986",45,10,"Compar",0.0230680498993641,0,-3.48634907360674e-07
"x3987",46,10,"PGLSSEY",0.73,0,8.70985566184409e-08
"x12987",46,10,"PGLSSEYOPTIM",0.98,0,-6.07357259761063e-09
"12987",46,10,"Compar",0.115912768119813,0,1.39571959201212e-06
"x3988",49,10,"PGLSSEY",0.59,0,-2.70891641257523e-08
"x12988",49,10,"PGLSSEYOPTIM",0.6,0,-2.73471522095665e-08
"12988",49,10,"Compar",0.417870076123684,0,-1.4984248516617e-07
"x3989",46,10,"PGLSSEY",0.63,0,4.15843105041009e-08
"x12989",46,10,"PGLSSEYOPTIM",0.69,0,3.51734230837134e-08
"12989",46,10,"Compar",0.0596979567100491,0,6.62570268892467e-07
"x3990",45,10,"PGLSSEY",0.68,0,-1.0483035562595e-07
"x12990",45,10,"PGLSSEYOPTIM",0.58,0,-1.4163391133813e-07
"12990",45,10,"Compar",0.712747321888279,0,3.30156825412992e-07
