"n","min","model","pval","simslope","slope"
139,20,"PGLSSEYOPTIM",0.96,0,1.27395339172999e-09
NA,NA,"Compar",NA,NA,NA
140,5,"PGLSSEY",0.98,0,4.75240452429769e-10
140,5,"PGLSSEYOPTIM",0.88,0,-2.95713126445843e-09
NA,NA,"Compar",NA,NA,NA
139,5,"PGLSSEY",0.41,0,2.76246025052292e-08
139,5,"PGLSSEYOPTIM",0.2,0,4.1066187076566e-08
NA,NA,"Compar",NA,NA,NA
135,1,"PGLSSEY",0.68,0,9.11237045369804e-09
135,1,"PGLSSEYOPTIM",0.44,0,1.67648982195528e-08
NA,NA,"Compar",NA,NA,NA
142,20,"PGLSSEY",0.75,0,-6.40609518060832e-09
142,20,"PGLSSEYOPTIM",0.93,0,1.97179090436038e-09
NA,NA,"Compar",NA,NA,NA
141,10,"PGLSSEY",0.72,0,6.87899296273188e-09
141,10,"PGLSSEYOPTIM",0.51,0,1.27057862057174e-08
NA,NA,"Compar",NA,NA,NA
133,5,"PGLSSEY",0.98,0,3.0154159655956e-09
133,5,"PGLSSEYOPTIM",0.75,0,-4.63796456922759e-08
NA,NA,"Compar",NA,NA,NA
134,1,"PGLSSEY",0.37,0,1.95376499222244e-08
134,1,"PGLSSEYOPTIM",0.18,0,2.86473116050152e-08
NA,NA,"Compar",NA,NA,NA
141,10,"PGLSSEY",0.81,0,1.58369882094467e-08
141,10,"PGLSSEYOPTIM",0.78,0,1.88926861132366e-08
NA,NA,"Compar",NA,NA,NA
139,10,"PGLSSEY",0.39,0,-1.79177455683985e-08
139,10,"PGLSSEYOPTIM",0.39,0,-1.78342444493022e-08
NA,NA,"Compar",NA,NA,NA
139,1,"PGLSSEY",0.67,0,-1.17683587554338e-08
139,1,"PGLSSEYOPTIM",0.81,0,7.08196565732414e-09
NA,NA,"Compar",NA,NA,NA
140,20,"PGLSSEY",0.57,0,2.644588412877e-08
140,20,"PGLSSEYOPTIM",0.69,0,1.85737221588941e-08
NA,NA,"Compar",NA,NA,NA
139,5,"PGLSSEY",0.87,0,2.48374570652386e-08
139,5,"PGLSSEYOPTIM",0.94,0,1.09076368696628e-08
NA,NA,"Compar",NA,NA,NA
142,1,"PGLSSEY",0.33,0,-6.22487655850417e-08
142,1,"PGLSSEYOPTIM",0.73,0,-2.13665791564822e-08
NA,NA,"Compar",NA,NA,NA
145,1,"PGLSSEY",0.87,0,-5.02003665133494e-09
145,1,"PGLSSEYOPTIM",0.64,0,-1.43254072100151e-08
NA,NA,"Compar",NA,NA,NA
142,10,"PGLSSEY",0.63,0,-1.47865312829774e-08
142,10,"PGLSSEYOPTIM",0.73,0,-1.05192699084445e-08
NA,NA,"Compar",NA,NA,NA
141,10,"PGLSSEY",0.31,0,3.0364388198534e-08
141,10,"PGLSSEYOPTIM",0.46,0,2.11078576569029e-08
NA,NA,"Compar",NA,NA,NA
141,5,"PGLSSEY",0.64,0,1.62616194008009e-08
141,5,"PGLSSEYOPTIM",0.79,0,9.27342990493924e-09
NA,NA,"Compar",NA,NA,NA
144,20,"PGLSSEY",0.54,0,-1.3445000666788e-08
144,20,"PGLSSEYOPTIM",0.48,0,-1.52808378060572e-08
NA,NA,"Compar",NA,NA,NA
144,1,"PGLSSEY",0.67,0,-1.25030853938069e-08
144,1,"PGLSSEYOPTIM",0.059,0,-6.22231245398947e-08
NA,NA,"Compar",NA,NA,NA
142,5,"PGLSSEY",0.88,0,4.79482712288125e-09
142,5,"PGLSSEYOPTIM",0.86,0,-5.3118862207172e-09
NA,NA,"Compar",NA,NA,NA
140,10,"PGLSSEY",0.42,0,-2.01096476443066e-08
140,10,"PGLSSEYOPTIM",0.44,0,-1.86008987301206e-08
NA,NA,"Compar",NA,NA,NA
140,10,"PGLSSEY",0.37,0,2.72200455336127e-08
140,10,"PGLSSEYOPTIM",0.62,0,1.49973684338237e-08
NA,NA,"Compar",NA,NA,NA
139,1,"PGLSSEY",0.9,0,-2.49489903937277e-09
139,1,"PGLSSEYOPTIM",0.96,0,-1.00206973314734e-09
NA,NA,"Compar",NA,NA,NA
135,1,"PGLSSEY",0.79,0,-5.76078903902709e-09
135,1,"PGLSSEYOPTIM",0.36,0,-1.87006352362582e-08
NA,NA,"Compar",NA,NA,NA
138,10,"PGLSSEY",0.29,0,-2.53845319491734e-08
138,10,"PGLSSEYOPTIM",0.19,0,-3.17223253806848e-08
NA,NA,"Compar",NA,NA,NA
