"n","min","model","pval","simslope","slope"
307,1,"PGLSSEY",5.8e-12,0.394422520427006,3.37959152015651
307,1,"PGLSSEYOPTIM",1.8e-10,0.394422520427006,3.13603252780038
307,1,"Compar",0.000127782733599702,0.394422520427006,9.56869319806719
307,5,"PGLSSEY",1.2e-94,-1.77878819824847,-6.24095280066833
307,5,"PGLSSEYOPTIM",1.3e-91,-1.77878819824847,-6.38456765117683
307,5,"Compar",0,-1.77878819824847,-23.7611628919071
301,5,"PGLSSEY",1.3e-12,-0.279678680508669,-1.77893616624016
301,5,"PGLSSEYOPTIM",2.1e-11,-0.279678680508669,-1.62952036656624
301,5,"Compar",5.57557600977532e-07,-0.279678680508669,-5.75704911383627
307,5,"PGLSSEY",6.8e-15,0.456893881557958,2.32150063824885
307,5,"PGLSSEYOPTIM",1.8e-13,0.456893881557958,2.24269318816031
307,5,"Compar",0.00125445325550588,0.456893881557958,4.50868923440731
294,10,"PGLSSEY",3.7e-17,-0.633618686299931,-3.49199223733559
294,10,"PGLSSEYOPTIM",6.3e-18,-0.633618686299931,-3.5972956952682
294,10,"Compar",2.87248709995858e-05,-0.633618686299931,-9.1288274296096
307,1,"PGLSSEY",4.7e-81,-1.50295496280646,-5.15788491078472
307,1,"PGLSSEYOPTIM",2.2e-86,-1.50295496280646,-5.10194252557251
307,1,"Compar",0,-1.50295496280646,-29.2447768849752
304,10,"PGLSSEY",4.3e-52,-1.22308561261785,-6.4396460297199
304,10,"PGLSSEYOPTIM",4.9e-51,-1.22308561261785,-6.46094114162595
304,10,"Compar",1.14641629522794e-12,-1.22308561261785,-17.5248804553881
296,5,"PGLSSEY",9.3e-28,0.615843302592497,3.29270298936508
296,5,"PGLSSEYOPTIM",2.3e-30,0.615843302592497,3.44339330571929
296,5,"Compar",2.66453525910038e-15,0.615843302592497,17.3025129966331
302,20,"PGLSSEY",9.9e-25,0.734571590272452,4.63220438347115
302,20,"PGLSSEYOPTIM",2.7e-24,0.734571590272452,4.6336603506504
302,20,"Compar",1.13020703906841e-11,0.734571590272452,19.0505056370215
303,10,"PGLSSEY",2.9e-99,-1.91283394905493,-5.59116032919471
303,10,"PGLSSEYOPTIM",1.6e-96,-1.91283394905493,-5.54471671834803
303,10,"Compar",0,-1.91283394905493,-23.4830342610744
301,1,"PGLSSEY",2.7e-47,-1.03351977536737,-5.56960664044284
301,1,"PGLSSEYOPTIM",1.2e-54,-1.03351977536737,-5.76242611382859
NA,NA,"Compar",NA,NA,NA
