"n","min","model","pval","simslope","slope"
135,1,"PGLSSEY",0.88,0,3.09634299665636e-09
135,1,"PGLSSEYOPTIM",0.95,0,-1.4253982984967e-09
135,1,"Compar",0.782691359741806,0,-2.03578819641412e-08
142,10,"PGLSSEY",0.97,0,5.17768066533401e-09
142,10,"PGLSSEYOPTIM",0.53,0,7.64734741416651e-08
142,10,"Compar",0.0192642657408317,0,-1.08872467178334e-06
138,1,"PGLSSEY",0.33,0,-4.47785800613118e-08
138,1,"PGLSSEYOPTIM",0.19,0,-5.99340383377713e-08
138,1,"Compar",0.0942407011512199,0,-2.85945839151229e-07
138,1,"PGLSSEY",0.55,0,1.52319598546375e-08
138,1,"PGLSSEYOPTIM",0.92,0,-2.5223552226406e-09
138,1,"Compar",0.148902416194584,0,1.23994256607582e-07
141,1,"PGLSSEY",0.41,0,-7.15798616652004e-08
141,1,"PGLSSEYOPTIM",0.12,0,-1.32308439656261e-07
141,1,"Compar",4.37811184195169e-06,0,-1.74692859160978e-06
139,1,"PGLSSEY",0.99,0,2.92643727230305e-10
139,1,"PGLSSEYOPTIM",0.57,0,-1.37054176817538e-08
139,1,"Compar",0.215086855260891,0,-1.03637739868433e-07
139,20,"PGLSSEY",0.78,0,6.28495073090628e-09
139,20,"PGLSSEYOPTIM",0.8,0,5.79965596511172e-09
139,20,"Compar",0.806986054243655,0,-1.85172457058213e-08
143,5,"PGLSSEY",0.99,0,-4.85576810506032e-10
143,5,"PGLSSEYOPTIM",1,0,1.36719413587221e-10
143,5,"Compar",0.00508921160724984,0,2.98737020410116e-07
141,10,"PGLSSEY",0.18,0,3.05087914168166e-08
141,10,"PGLSSEYOPTIM",0.27,0,2.55504149046584e-08
141,10,"Compar",0.427661046286184,0,6.339142606583e-08
146,20,"PGLSSEY",0.7,0,-3.85673216996566e-08
146,20,"PGLSSEYOPTIM",0.97,0,-4.17536442461971e-09
146,20,"Compar",0.00205837644182005,0,1.18091774336255e-06
141,5,"PGLSSEY",0.77,0,7.44428781299239e-09
141,5,"PGLSSEYOPTIM",0.77,0,7.82857338196137e-09
141,5,"Compar",0.0341668689046746,0,-1.81065516952473e-07
139,5,"PGLSSEY",0.92,0,1.95289937832512e-09
139,5,"PGLSSEYOPTIM",0.5,0,1.36374554483997e-08
139,5,"Compar",0.0402862564617461,0,1.35331460649678e-07
145,20,"PGLSSEY",0.93,0,-8.39828269786521e-09
145,20,"PGLSSEYOPTIM",0.89,0,-1.4187846332989e-08
145,20,"Compar",0.214320018935801,0,-4.41217220575555e-07
142,10,"PGLSSEY",0.86,0,4.75966618964176e-09
142,10,"PGLSSEYOPTIM",0.87,0,4.51834729413939e-09
142,10,"Compar",0.10538714567369,0,1.50604596496897e-07
139,20,"PGLSSEY",0.51,0,-1.38411126267312e-08
139,20,"PGLSSEYOPTIM",0.46,0,-1.51493923929062e-08
139,20,"Compar",0.13865387259776,0,-1.17036932438796e-07
